logp_cosmo_full,logp_all_full,logp_cosmo_fisher,logp_all_fisher
-22009.967171707096,-20692.713831738278,-23518.016646248714,-22092.190936690527
-51176.84771233854,-45072.27791393355,-45874.20835046036,-40787.41411972177
-33921.57958363266,-34032.925304984055,-36782.89689278979,-37008.604374623654
-110110.46650388201,-104241.72760699743,-95468.82812921176,-90734.88698113168
-16051.67797720469,-14757.963502488381,-15534.955422369401,-14342.520344453917
-22196.608127767027,-21963.249076707583,-23901.365967540987,-23646.318720209114
-97202.40984318,-94219.69330423677,-113097.53391603529,-109284.84331169538
-85421.09739326152,-88662.25452097131,-97159.43649675098,-101884.38888534858
-231858.26698318668,-238743.62198938619,-190578.53991958336,-194636.18531598678
-39852.2028302449,-41546.524272964896,-36232.102926577194,-37601.841562306254
-23201.437479978402,-26167.162802778355,-24744.76873534132,-28350.284619222886
-44417.1930438816,-44073.01930931481,-49205.094212833676,-48846.41697357675
-181509.9318859225,-182801.9526168,-224392.0950796014,-226720.22195232604
-2551.097325885022,-1847.1406591333825,-2659.3415936344645,-1920.4269534046093
-217977.03567546993,-213960.37505085894,-179902.2336490375,-176828.10773249276
-8796.268650562779,-7817.6147682440305,-9372.68143169393,-8282.834486060181
-603.6428408104157,-662.82129776444,-592.5893913527324,-645.1620366414279
-49390.46358517199,-51900.394524741794,-44146.44234773761,-46233.73600684946
-22934.16828878158,-24588.40721811616,-24521.18736654345,-26404.64551186576
-2257.9679339261756,-2362.687228846557,-2129.6421305705794,-2205.9599634258934
-130615.17998482863,-130795.25305727869,-156732.59016770087,-156926.74805491304
-89.08830820506849,-522.9772174857048,-105.29801497485192,-470.58069298647416
-5851.764688909495,-7068.428321919906,-5707.397455867118,-7073.373107625604
-103260.62244793434,-104382.80914566484,-119882.30713990873,-121946.46210576693
-51534.591092003066,-50768.89202008465,-57082.17192649674,-56158.02831611712
-15985.26438288739,-16408.980331325434,-16862.822200725634,-17418.054917742782
-22620.99009038023,-24111.558990841862,-24173.469212103486,-25918.37793717021
-2301.5395110292934,-3700.632233336737,-2431.3970660297537,-3914.740664236822
-97553.6273461975,-96826.42689285477,-113021.48582300193,-112218.81733566184
-2839.3845369192322,-3906.7204085906333,-3023.183763004649,-4209.206667197134
-3842.935071809648,-3503.610794592254,-3603.094957875938,-3291.3620109738695
-56763.13481574309,-54472.88657110049,-63813.641703875684,-61166.25921899696
-66424.95964510832,-71405.52553669173,-59617.689193668426,-63602.08315488808
-66737.66015098711,-65499.43104229064,-74179.66687508216,-72670.91786757483
-3364.137458632171,-3839.417906449687,-3246.4970055729063,-3683.4854015717065
-13592.449905138837,-13797.679803132629,-12493.931707263473,-12552.515453113183
-21276.96414079659,-22468.4875495845,-19305.959634836687,-20354.451704022802
-148035.70468226424,-143897.45845772818,-125611.47888915817,-122482.64426137356
-3362.8765138316794,-4023.357786036756,-3109.155711681502,-3676.6182412214434
-90556.41873121237,-86773.35941862152,-78491.85082061349,-75262.63508223525
-149347.43699766722,-152827.76754867262,-179947.750713276,-185715.0161715583
-78395.4991695171,-77943.1944382602,-88395.39207432435,-87879.70206412995
-56290.42317725139,-55096.117223327325,-50970.94917233524,-49961.72500698673
-32749.247686607017,-32924.29391008304,-34481.68098228288,-34889.30766524569
-1133.6387990787848,-1199.707720261218,-1077.6219931116539,-1100.8580225888027
-2011.808743526202,-1523.2876904026066,-1881.7342237455523,-1448.8816218487082
-5379.038385647003,-4775.064159989505,-5571.341138331509,-4977.342501715787
-221331.20376685334,-203321.4432863452,-184038.20114688613,-171753.37422902093
-81041.31419942681,-78613.66568773142,-91739.97708589003,-88736.11114455583
-41534.246741788935,-37601.31904494513,-45663.7633573365,-41031.47128175729
-9302.983395363222,-7189.251859959382,-9596.56969215417,-7527.9760151201635
-14788.634991492545,-15746.098589805822,-15876.251878539972,-16989.69457816925
-35678.59182717925,-35051.859866000705,-38789.636460904214,-38221.74410929746
-68316.44136145602,-68577.5712044066,-75867.19093445236,-76280.83339813116
-2160.26092026981,-1501.523723751988,-2263.704524806427,-1599.1474670722625
-704.2687637187424,-684.3723184204425,-740.9926343295385,-714.3316063839577
-65999.94325704883,-66687.74202908564,-73030.25426621553,-74065.97298384657
-4650.629712784241,-5286.562708409568,-4473.951836870107,-5126.7739942091075
-83295.23234393114,-81068.30002896592,-73729.82402999491,-71764.15998937424
-22539.359733403537,-22496.91270001702,-20465.930396525586,-20276.105861231634
-79695.85704571322,-79930.18175374014,-90001.10444194374,-90167.36025512981
-1271.4500953098188,-2052.3441723369483,-1419.7354878361505,-2290.255710939719
-8985.042082175443,-8783.125815467336,-8302.629745881706,-8116.848457575085
-147910.81450140552,-159094.96123359964,-126418.4408573602,-134256.6925353455
-713.376349274345,-1061.7997410550995,-713.6365772507653,-1094.732811720844
-2815.4093733576783,-4198.635836163452,-2555.17602923496,-3980.5771072846896
-44842.06031401946,-39385.72995551674,-47831.13498133298,-41367.01788582262
-45198.03964264036,-46433.77935408711,-49856.57343448774,-51173.68436816486
-82714.82482017665,-85846.00381130529,-94741.75248933207,-99125.40715545845
-6371.914916529094,-6696.731343120495,-6812.506056624837,-7152.303414207684
-235974.96160242846,-244483.35058847078,-193648.33499642208,-199070.6801319857
-38.565495993424605,-237.7973602417144,-40.72797594556504,-221.23948835260182
-141284.29690544365,-140169.33722488553,-169337.85278731928,-167668.4796884762
-86113.81229048246,-83382.2905496453,-98274.15280269226,-94736.00430850596
-2703.2085690022545,-3241.804528178821,-2545.200354295618,-3147.0608221152415
-138778.57114146362,-137717.27186907645,-166451.05915432522,-164956.31248304044
-4372.236702693954,-3857.7443329082816,-4032.518793100182,-3555.195945600053
-4418.530736057162,-5872.127951971235,-4658.0638483943385,-6007.692226895265
-16820.677100188735,-17714.513169164264,-15889.361436598821,-16615.511714133307
-22889.242461615417,-24325.153259125345,-21677.81542355772,-22780.454898993026
-134327.042335384,-133441.82824706167,-115204.78781930762,-114540.62358376004
-4531.848279423806,-5600.5206280908005,-4540.743391881957,-5718.224028143171
-127453.1125141977,-125156.7053625522,-108541.60762437723,-106856.18304715023
-5695.776716304244,-6343.768031790799,-5840.926385530692,-6516.26960047987
-7242.3538637399615,-7616.709951614808,-7744.726323674785,-8210.967775550082
-12551.666810864934,-12037.257198539575,-13468.693163405862,-12941.531093121255
-114193.66541777096,-112506.57598058762,-134151.5669118474,-132120.5047289149
-4942.105829166099,-5411.968463809531,-4941.48007845656,-5489.027871775733
-178391.57298031947,-176992.66552885005,-149201.69179124924,-147844.23344802656
-64135.18043715198,-66138.43881662017,-71572.30472841465,-74308.35126331958
-108688.24416668406,-108568.97172920751,-126680.30284356237,-126829.45934536908
-1534.1034987146672,-1921.2874683376506,-1538.013371639871,-1964.6824204263417
-2542.1329633873565,-2454.7070307652634,-2403.6192704029904,-2331.6741606838555
-36077.65890388742,-38297.84009049174,-38840.11260933842,-41604.89491064735
-190291.25183024985,-187851.83984602857,-237749.94011482553,-233804.18430631174
-36040.78843893007,-38504.73966874049,-32625.682810083752,-34605.99730263316
-12389.239159431812,-12669.020672136954,-13123.296352541674,-13492.345931323865
-130673.57470679318,-132839.8352671879,-155449.47058918985,-158790.4361739696
-1124.5803540255033,-1282.1026067980724,-956.3446320670295,-1101.08520469027
-3205.9503607262095,-2473.7154007924296,-3049.5445542748944,-2368.138757219418
-117626.01216338402,-111265.10063553012,-101916.55984442211,-97117.2947474816
-4925.378558029635,-4648.410313450117,-4933.866302630662,-4712.711156689372
-58295.24151769563,-63654.74616436588,-51621.386847003996,-55823.71130367394
-24691.762592074017,-21507.645024266112,-26258.939564232227,-22617.38356877128
-45645.25143905802,-45952.54790242048,-50175.34306757911,-50666.28289089159
-8385.114330785205,-9709.040442553607,-7698.685149415476,-8855.20490613233
-1196.3970842822548,-1510.0049708043473,-1189.983209275155,-1514.4075646221163
-115038.86039834448,-106215.60848480285,-99675.69307481,-93074.50362331785
-83564.47097987375,-84235.04029843144,-94575.47447503966,-95503.5828955417
-39124.920781845685,-40666.76403443626,-41617.55242837441,-43541.06938552513
-10075.187196934301,-9359.468615516846,-10134.798350364154,-9398.106644273757
-44741.93925581199,-48250.062308168584,-47790.978167428286,-52201.11408512329
-1411.8929283063694,-2042.1593250491283,-1248.8359565934784,-1813.685631511377
-2202.41925439797,-2402.7379375404844,-2054.9813164703305,-2299.917116257739
-75030.83293995722,-76120.3791469098,-65955.57496210744,-66773.77885111027
-10552.32528759302,-8480.903653851552,-10836.948656721863,-8654.088283243536
-40923.8840147914,-39787.26560218542,-37880.06105765966,-36761.10037997434
-447.6043891994853,-1070.9270221742331,-470.4888674307777,-1110.6403506712206
-19838.566639835084,-22467.16676242558,-18316.4998596468,-20584.08829538358
-112418.80047705716,-112088.18597043729,-131568.9544192694,-131216.0504134366
-36327.47939791324,-36058.28918327797,-32764.98669121301,-32386.325921695858
-19708.952093366668,-19363.463959518213,-18599.434788552862,-18289.514129866686
-60335.7427460661,-65370.71331679323,-66459.6753900923,-72814.49657608435
-106501.31143164368,-104937.85573089741,-91612.98708672222,-90478.24963143638
-436.5646702400057,-988.325005637495,-414.9756080052593,-960.7291977239119
-8004.101693651307,-8126.224036773485,-8418.456270354372,-8639.17213273595
-68096.6531493641,-74197.12044820887,-59887.35647440689,-64442.556306570186
-10272.580326857245,-10248.36840752602,-10236.780270180869,-10193.143355526281
-44.28455582111214,-214.1190336984124,-40.487468240969406,-244.3694628663725
-7325.016075422527,-7291.913998137804,-7645.541864592507,-7623.1828274139825
-64791.52410410318,-62363.25816025312,-73124.62771600738,-70163.3456936837
-3466.566659616085,-3817.115489700077,-3534.712867093595,-3887.3367499598994
-79926.82165963046,-83234.21959313974,-71512.26930821265,-74009.09430363521
-36554.83152066509,-36815.672031737544,-39491.74158351296,-39787.785678540466
-38449.14175407239,-39892.14187578886,-41826.10146973969,-43713.512238027964
-8275.050562725555,-10622.678657130615,-8200.402106477095,-10342.443392932335
-42446.90388120471,-47177.94637094521,-38381.092902420205,-42148.163686294276
-186.14986073111467,-470.4659957874987,-217.60126398683184,-534.3515970209032
-422.61035644526015,-887.084969676238,-396.229183090957,-787.3680567465149
-284.46113684378497,-361.27135210386166,-343.2023755387517,-365.4513112914182
-65044.44933905728,-66033.23006701158,-73142.27123434393,-74517.59612544278
-12197.45576002775,-12046.33862761289,-12811.146660565444,-12741.644638458942
-35.0826272403765,-382.9663043587237,-55.98497618473103,-429.93681774969866
-1362.365431045634,-1583.9107087899772,-1246.9599853284817,-1443.7011746198518
-5971.526167471477,-6830.1786960721365,-6260.429023040276,-7277.795402424494
-140013.2206486703,-141860.46138280048,-167903.77010337656,-171071.91597618733
-24388.416152800677,-22141.79559639929,-25173.17655113866,-22717.509754248513
-143486.9922023918,-134563.54686058935,-122546.97580522936,-116068.61880865507
-8927.24987634297,-8108.15693500915,-8756.152222171077,-7922.624613874672
-38665.06399366238,-36495.610191880645,-42567.8806270491,-40078.353920040914
-7782.106245553269,-5067.358217244487,-7520.373860083634,-4978.699459742188
-45.56384105365707,-323.01138135173426,-58.83261098043396,-335.95663156636505
-7603.7697890291965,-7800.098463607759,-7182.451936512613,-7378.370302463628
-3045.006594190515,-3807.928724406102,-3142.4795041322404,-3797.7783378193085
-188.45140177003358,-226.3767019943101,-171.9256816569492,-221.29331703290651
-1190.2477881140574,-1060.314500479531,-1152.6292028725366,-1012.2569375608425
-15092.9530980646,-13358.124820024288,-14110.936291670005,-12530.574472066262
-38981.35060975999,-33698.719412014674,-42776.91502163304,-36459.95458415073
-30465.99375757434,-29672.858582426114,-32781.80094473408,-31781.97724155152
-25746.638195757816,-26344.716415453873,-23413.118413413653,-23958.350879641814
-5416.195727907099,-5761.772906944303,-5144.702797217091,-5419.771181424163
-2458.1737724475706,-1470.6741723693406,-2584.3349227736257,-1566.8911351100724
-16580.67627153891,-16051.018590344047,-15572.895009380622,-15101.486155226574
-49810.961300823445,-54986.45630480727,-45860.842021583325,-49942.245275224566
-35252.048630507445,-36595.8671001664,-37491.707930858385,-39154.67621784151
-21709.24175829812,-21943.191414961766,-20185.720345509653,-20364.126838839067
-11839.907692739962,-13424.338382978669,-11123.717795817463,-12535.338973778926
-69007.76679164455,-63619.070128234736,-61325.436007525,-57030.11060030923
-4447.024977595649,-4744.888996905885,-4542.828261793108,-4897.15647302871
-44036.87178052204,-47906.549657955184,-47415.98076409961,-52256.25962612058
-36880.892918791375,-39019.995254458685,-39870.02484934112,-42618.688521267984
-78529.19318650298,-78027.48499488407,-88725.59491641485,-88285.0174194998
-20384.045732606417,-21434.727383174824,-21824.760541807373,-22952.60022595383
-22378.57840853466,-29973.5695029143,-21420.212552053737,-28029.310504874047
-7066.039708988987,-7385.821251217555,-7328.159827902373,-7580.104717913811
-9798.307734632566,-8841.070727262668,-9045.216635555325,-8130.085982178105
-58.033330752194054,-258.27372031628613,-70.20989987619068,-293.24064018552394
-18909.44485791636,-19126.43343732562,-19664.762337073513,-19921.86177238276
-101.11353471496199,-360.3419055019699,-137.4587018825619,-421.3840637441555
-574.3405610889387,-892.7431936736342,-792.1054635641376,-1118.1953432547216
-1366.229627422712,-1073.1877142315357,-1280.637729626196,-1047.729435798992
-62259.7377599618,-71158.25455300331,-55631.480830430395,-62483.45993251235
-2699.9269411701925,-3415.7499185256256,-2826.6794922796084,-3619.9450433622574
-72381.92216703614,-72652.7568234947,-82232.33559074988,-82612.85606879271
-150293.07093002455,-147170.40040628682,-127925.6440585545,-125762.83051131584
-200606.50869092802,-195923.83938911493,-251717.79254012473,-244230.30472080252
-209624.3964408207,-212798.79420004663,-174515.44672853162,-176696.2075821838
-16264.79598796422,-14821.50151869147,-16536.779416829788,-14979.329007092456
-50925.99581262132,-53347.12259685065,-56468.25952462459,-59640.21641765806
-85575.57634409344,-83400.79942740638,-98133.27837549453,-95075.0456216108
-8934.87121802244,-8782.328862480294,-8796.088052760259,-8687.162255959214
-59159.108349286056,-63558.94641075955,-52377.83677711878,-55763.972550559745
-6465.204255515412,-5813.690689347244,-6845.126716552396,-6196.985911504399
-2347.2540948026735,-2038.6824588736035,-2302.8643176957394,-1978.8875951111065
-198759.391099923,-200872.58720782973,-166531.9160956471,-168221.83658707715
-52536.61338249705,-52845.68387554603,-46505.30031453704,-46576.46940852234
-153600.57324271768,-152974.87972617056,-185420.97547560878,-185280.42038515964
-28947.429105047133,-32890.09693715852,-26332.156468026005,-29512.179335004043
-7014.5051221135645,-6553.030305153495,-6571.00203598796,-6148.766200625709
-147659.17896143312,-145414.70701309823,-177747.44063298515,-174512.25763831745
-1880.5605251196166,-2083.2859083438684,-1813.232162844427,-2006.7522568628538
-128967.2441801198,-115509.58052381162,-110322.28891143463,-100414.76602040253
-24794.548270228832,-21990.052549283017,-22472.252343946973,-20091.591035067966
-2492.2896331789875,-1831.6361324821762,-2365.3230261627737,-1805.4167892086584
-13894.532884986307,-14302.733726340235,-13285.86499177058,-13589.744389085596
-22174.24082868639,-22837.72243495584,-20560.058201275922,-21035.68419668574
-142264.56052945912,-130984.74930948703,-122297.54882720046,-114164.04442988399
-8512.197284439706,-7356.780955987581,-7794.7508600823485,-6706.838814817408
-23785.967043365235,-27069.73081771768,-24550.04798431466,-28434.36963389012
-43506.87119437696,-43418.87093084074,-47308.38831087063,-47534.58959008862
-146988.76148787863,-146318.60408146572,-177017.49975454973,-176438.75244998198
-74778.72243262503,-72778.03080074617,-83849.07286705331,-81549.41470208329
-47171.822771851475,-49187.925124241956,-42513.96349489311,-44092.80122261256
-94466.96384932403,-93485.50784627347,-82736.42024950938,-81782.8802094887
-35863.77173408111,-36342.34891919023,-37986.62966400417,-38652.369224302114
-6775.737035960912,-7986.797326043845,-6328.4771672506295,-7423.481212825288
-3855.5108800919106,-3124.215701157803,-3764.221975277749,-3040.379527826304
-814.0589581707508,-857.1805926551153,-741.1153153719019,-789.9589741870432
-2198.766076435811,-1878.1490790059793,-2323.6108713106146,-2000.24752157992
-15476.810388175654,-15808.202720927426,-14411.058026419314,-14617.666524323866
-609.242712895468,-985.28079243215,-685.2280677090675,-1066.0985850039972
-40039.96392882102,-40305.93875813078,-42747.099881077454,-43094.317716788515
-10974.985381283246,-9762.393510278018,-11601.737923442035,-10285.30114270973
-25436.995630141442,-24097.656634124396,-27371.51054460855,-25818.059860942973
-21325.72396013436,-19288.399063533798,-19419.470899981716,-17661.262404685196
-97178.7699211519,-94780.69119280677,-112672.02676544088,-109199.22519094954
-9041.889716619617,-9805.049394791202,-9557.81401412819,-10501.208478448341
-943.6370967707447,-922.8307847624906,-984.6646967201327,-956.1837600977453
-4139.727387973991,-3271.9948143997044,-3981.2623882023495,-3113.536882952127
-64894.65916014741,-66752.88984724646,-71808.19081135314,-74586.88153495865
-236523.39893580665,-232584.10710118894,-194528.5095660348,-192033.0350778384
-188520.2469596761,-181421.84896892132,-159149.403307221,-153852.06042618133
-1470.0166944491289,-1428.0433383406578,-1556.0343698135891,-1518.1587213236533
-125702.71582545804,-123761.08285253143,-149083.04663974748,-146465.8259598178
-11853.519891600148,-13025.457906907859,-11796.465993539878,-13060.72092084607
-2386.5504878514766,-2701.847607137633,-2491.192305728728,-2835.5790978224845
-37413.72763651725,-38432.389878881644,-39601.99733030506,-40879.72707409832
-336085.5117501893,-342810.3454172259,-268887.9363202129,-272470.7892141284
-140873.82777615197,-150225.63050211352,-119971.04663540979,-126421.04811189386
-118099.70745512289,-119512.70175447364,-139015.01546944276,-141187.97852607592
-8910.353303627644,-7666.3706583745015,-8733.644038220204,-7485.636122261152
-24561.653335802108,-24792.058070837167,-26098.63092795243,-26444.186957980233
-3055.3780105075048,-3804.650224588107,-2873.7188801859947,-3542.482382992859
-4310.038983951139,-4425.204994967124,-4526.517507466385,-4684.061432955278
