logp_cosmo_full,logp_all_full,logp_cosmo_fisher,logp_all_fisher
-6319.217173267324,-6028.868204732013,-7265.889407717909,-6874.783185397716
-15658.545332131816,-15089.884857606296,-13245.38521777911,-12771.513382642284
-8508.302823593567,-8488.269940013684,-10070.800959521264,-10115.092246504248
-35754.85854256573,-34689.92213785612,-27749.984240483253,-27034.050668477426
-1164.980085962836,-1123.895850046972,-1132.792836386361,-1096.1934915034901
-3074.5317787048584,-3140.534388631132,-3365.3908432818534,-3425.1385888292602
-19550.9617246656,-19421.96876929076,-25702.43657227866,-25481.066091878492
-19953.106454177756,-20635.04224844458,-26112.60434104354,-27376.379984803953
-85659.69582302737,-86603.18446580102,-59606.38084479888,-60066.9717252075
-8265.584339932624,-8081.862163921342,-7263.14064125609,-7148.272916103662
-5719.49041176582,-6698.152908186295,-6448.567048076113,-7696.247066676413
-8368.4026019825,-8688.638291678417,-9879.10173777726,-10367.881483939744
-39371.91463009642,-39490.02588455423,-60509.41820592608,-61155.12099751937
-2516.7254205639592,-2291.5680347130096,-2816.0569689974436,-2542.61476481247
-71704.73946719097,-69294.12966857023,-51969.91641316699,-50613.192661767316
-1410.1038143525532,-1316.1831941272962,-1487.811884705092,-1384.5054171366146
-89.82910445387095,-132.44890546126285,-82.25436475869459,-125.0604138118678
-18191.964958676344,-19538.014005885674,-15059.983257993794,-15981.107221511418
-3452.5181150553913,-3790.0856601770015,-3794.823427062551,-4227.758934895177
-558.9675444989605,-593.2906538672354,-539.5991523151554,-565.189688425795
-25316.998771045466,-25360.65375776837,-34765.96982273264,-34656.855939406596
-343.1031815346131,-616.0797021482442,-323.58192367173496,-608.1165091917961
-4771.138176514029,-4824.760723002891,-5358.321466568481,-5406.43476420883
-21057.989386989724,-21130.682301534725,-27535.507324427832,-27855.0014863878
-9387.131773938623,-9893.430852729743,-11169.45485753299,-12001.742572990723
-3108.949457511273,-3274.6763884006855,-3408.1560314431013,-3605.6009303001674
-5239.684902531557,-5573.264372198946,-5929.852540518262,-6352.334735047392
-104.778895748706,-262.32668529710463,-105.58268019398618,-275.43299200886963
-21940.079816190253,-21709.305584784142,-29000.10857724289,-28662.08354552841
-206.9784413283499,-259.753652079688,-180.93698251788425,-240.41994165992793
-805.595354682521,-638.1958487455012,-821.1406177310835,-662.5418670270002
-13041.35103013956,-12868.5535827241,-16252.453700737124,-15847.662160072206
-18342.784813876526,-20312.9428381123,-15267.585827679875,-16596.112215449964
-17656.24791865496,-18126.11257827996,-22708.91860253415,-23539.371054267533
-1065.8585921223284,-1436.8782337565865,-994.361429156094,-1308.09084433313
-4536.1846283777095,-4245.17989923513,-4114.986011966074,-3841.502256747364
-13231.062566335971,-12658.183314860382,-11051.008994044636,-10658.387591415998
-54070.26850573478,-52179.928952477996,-40579.5951578795,-39324.64387259476
-2724.6914299046166,-2850.650025917619,-2502.1739977185275,-2600.1035040825736
-37478.67212064552,-36743.58919219273,-28585.66392333884,-28091.11696378573
-32590.47079532022,-33208.85179627838,-47180.044479982855,-48457.22421174218
-18547.017295781625,-19030.584066924515,-23791.674742200306,-24502.754584921193
-13136.777177676318,-13857.156778046388,-11099.403441857454,-11599.601013854368
-15593.38068937415,-15617.617380123178,-19759.522427616437,-19573.034711652064
-225.16196309946184,-297.0498657130862,-222.16574998854173,-290.7476027384528
-4130.235955094305,-4082.2825122887507,-4652.246627105802,-4583.15947375213
-926.84359024065,-964.4878216332136,-971.6721322182185,-1014.3330199896108
-72260.4572524439,-67090.51647348917,-51400.40673266602,-48581.47657110732
-20049.724118966547,-19994.371777264438,-26375.490178729768,-26367.571304795736
-8295.857315177102,-7966.140708562095,-9789.361713635188,-9313.616518047455
-179.6125493775147,-273.4189104946506,-229.63162652154335,-316.456304366372
-2865.3197173538288,-3349.057946462724,-3141.7219685987857,-3748.4432592356716
-6078.0773407343395,-6296.322973501532,-6947.867370565372,-7264.913452176835
-17960.3855510207,-18122.021994478804,-22835.319615623568,-23306.822424006186
-184.43960227670215,-217.87093927770786,-170.85325685846573,-204.6375360771784
-270.42042000583825,-381.75325577830904,-281.77698135313636,-400.1148591319421
-18889.875132210076,-18726.67814496914,-24585.224377418872,-24350.083017872137
-2888.1206552971425,-2787.9923967821132,-3146.3247133253244,-3039.2236786615904
-17993.87652867312,-16930.142509317266,-15017.40152183683,-14389.105238631475
-9199.48274329474,-9615.746168830929,-7967.128562762787,-8297.888068802546
-21043.503069538896,-21079.94835511134,-27512.9906811885,-27600.24437232428
-158.42759172605477,-267.16196321867824,-125.96594871324328,-233.0476890894282
-4200.1632702637935,-4240.788190782142,-3791.2543457932693,-3832.0358344245383
-48096.93186000129,-52467.89629830094,-36331.53287419931,-38463.082365288836
-628.0231073055578,-843.8728243296896,-647.9910643380408,-885.2020562506477
-4812.274832974644,-5531.498346520866,-5416.420053058396,-6336.480754579196
-17015.745294659057,-16637.899840962084,-21370.448073653566,-20764.827401961364
-9731.19626114115,-10021.54761470111,-11516.125157519158,-11878.41556087759
-19369.90592161363,-19758.990043289465,-25458.69379231074,-26212.709271650474
-1521.077886330663,-1443.342995301874,-1675.4746465095031,-1586.388948801858
-89267.24652797605,-89795.43266140105,-62115.15958154443,-62694.37355677982
-75.50496565487167,-235.9184459611599,-69.69288071385756,-222.0078103926022
-26438.470191214492,-25899.70600140749,-36661.83597927639,-35870.38663714329
-19115.034453811277,-18460.671920186833,-24907.133971117175,-23767.01528761608
-3121.385309320249,-2964.677531429836,-3427.317495990577,-3256.1008799636124
-29871.57509768845,-28869.41243357825,-42410.497985347974,-40442.98633039222
-2973.5573000310887,-2968.173997242284,-2674.6067124945607,-2667.249779080917
-203.68682326406113,-439.83008235821814,-176.6393807509111,-390.89883496908385
-3574.4870172490396,-4083.161531438436,-3247.65897080181,-3661.2580005685954
-3052.135898080306,-2958.561104286072,-2807.5259425718577,-2711.5987096234676
-44717.911735328446,-42972.91680296459,-33953.0587531217,-32964.52822716575
-1693.1725878902882,-1911.8318720944042,-1785.08975009333,-2044.2508098109502
-50508.838786369626,-51444.74346666054,-37525.76667573486,-37914.56665550624
-1010.0477178605219,-1026.8063232553757,-1069.9888703308434,-1097.8020488202674
-1223.9225982492699,-1238.65193019396,-1300.1410640296963,-1323.058372820261
-1400.107470317937,-1353.4072483113669,-1472.9602279041635,-1407.0132123717503
-23661.220560670485,-23619.8073835635,-31960.178927901496,-32081.88414712968
-1782.6710636784278,-1814.901321655395,-1894.1431734403186,-1933.2406973816485
-65129.75777936583,-64443.513025063374,-47110.536846791896,-47002.43800183408
-15352.49930186414,-15389.246510108338,-19480.700449658965,-19373.397836387037
-21033.240912887708,-21397.746133522072,-27766.210199549274,-28766.403780869066
-2099.2861747383868,-2398.0454359409837,-2346.6640369913493,-2710.5383463884314
-1059.8428473797367,-735.6996616907525,-984.999856383636,-687.5370553944473
-11914.425678073934,-12563.760266543817,-14658.12931537479,-15563.721759041011
-38603.85109103228,-37941.75854780921,-58267.95917167844,-56625.13293983712
-10741.172500552455,-11049.437196327142,-9169.602421222853,-9338.428734364285
-1863.8015142197091,-1940.0627777132438,-2013.277461976105,-2121.911451668435
-27412.779222839614,-27795.16272394963,-37968.60695518834,-38710.67446164258
-912.5020252711488,-1258.0789944177645,-857.753220988493,-1154.1862871154196
-1296.325532327358,-1230.9902824262358,-1193.974595505052,-1126.4548194231047
-37501.202759856424,-37249.84698533505,-28895.45108303937,-28453.76613733435
-1478.0499704218,-1538.4116158808906,-1552.9946420343363,-1617.1308705675133
-23552.905243275218,-24294.09784792748,-18826.219706136984,-18883.252643231004
-4224.516050074805,-3623.458771595028,-4665.8336758005,-3943.533558502724
-10187.113145900168,-10254.80327940689,-12192.466081187882,-12263.470281719541
-2343.301890328079,-2629.7709506791907,-2129.9640144323967,-2352.0634110036076
-610.5408765351025,-753.5378260134944,-630.1872535552258,-796.6591049861132
-34475.200783022694,-33034.37582678601,-26749.72945288393,-26010.9408373089
-22445.342450529544,-22537.77381087631,-30059.22785684716,-30391.043777102677
-14653.644253830493,-14980.746748024883,-18193.086351057776,-18805.9789441841
-5518.656813672771,-5209.421056985073,-6333.425428901925,-5940.310194766963
-16525.938391729276,-17418.177598252172,-20858.305052217638,-22426.973232325094
-1823.7064118120368,-2088.0461347996343,-1671.7452404195762,-1890.190209586635
-1126.8350683310857,-1334.9240890331344,-1165.9747410252048,-1394.329741901958
-31120.373549670643,-32572.50655467646,-24703.853734826567,-25630.133259585193
-4579.579512267241,-4166.432913775319,-5127.023233288688,-4571.089524565008
-7167.851509638257,-6609.275368340796,-6316.682967701713,-5932.666280760342
-46.925245037939064,-162.40444134849906,-45.32697226242033,-160.91483530290728
-5420.220157967293,-6055.872171927324,-4751.663415914548,-5164.712589401848
-23631.17444014622,-22837.553095823885,-32058.79282995631,-30526.036694144896
-14985.786540100476,-15680.116313101304,-12579.405169944914,-13104.216359463075
-4181.096523887666,-4515.805169505623,-3783.596100810266,-4069.366494872983
-15433.989065225709,-16288.620100847731,-19288.216391836962,-20635.563552444317
-38563.10702384166,-37013.41990543418,-29512.387378122563,-28652.66500817455
-1131.7007540833613,-1405.4395691651189,-1192.1122856812872,-1505.6112898940873
-2285.692936479173,-2196.9781343428444,-2570.1990064802476,-2465.531114406161
-24975.150215111196,-26282.894241720544,-19895.73841138804,-20634.186234063738
-4644.258428828775,-4377.893539973765,-5210.3192794744255,-4870.701043473736
-869.7728132525265,-894.3877334638953,-911.4692680338081,-944.2667315785313
-1258.7657940671613,-1248.9467269520883,-1329.6401136759102,-1316.0677717454253
-14905.319075496329,-15059.625005100897,-18729.595886576008,-18756.29448671789
-817.5769484558878,-837.7247734195921,-844.7658825827205,-874.0363900872053
-12516.179568513895,-12372.14586079608,-10738.55884265391,-10631.825596782797
-9076.191189901874,-9339.400310376861,-10736.269668724062,-11078.521590899034
-7538.620161665928,-8258.354435236513,-8756.176948958264,-9791.19924940938
-626.4691931149332,-991.126075856961,-608.2509451556632,-930.3313517463695
-13520.173892424775,-13797.133076867387,-11514.98928279957,-11687.399280738946
-108.21467611884329,-327.415455257491,-90.348567312587,-293.2352317869007
-182.62524320193072,-371.5556512336065,-206.77131629812305,-385.8473730166707
-448.69997558250384,-711.8457804064087,-470.6545191827793,-749.6274381778546
-11588.237535059168,-11275.706779723076,-14081.709737927878,-13595.666694550664
-2808.7364576002205,-2375.8871982759706,-3077.7250335455806,-2553.838731990171
-143.8929156128592,-327.3606601472499,-126.76801309454504,-292.52614102652564
-434.49985294953905,-430.7986794104068,-412.8020017207344,-408.39004495097436
-481.16987724126784,-586.0871398463071,-478.0057579550126,-592.0332810500006
-29589.613345587502,-29782.33876973443,-41767.844501172076,-42348.91815653389
-10644.45938753098,-10344.391202103505,-12739.273953301104,-12149.331967251597
-45329.520638793154,-42063.164690069694,-34637.255270192436,-32621.95530197967
-587.0066549304483,-657.4975255023477,-581.5585725482861,-646.9057468360644
-9002.195319613586,-8401.652705374672,-10697.701056362223,-9806.17136690642
-756.7995685220537,-548.8915594868542,-727.0820995856851,-536.2516871250539
-502.7102765500013,-523.3871813570597,-461.3140891508113,-476.66811551405186
-1022.453539266671,-932.7305174604309,-957.7938806825206,-878.6750075592361
-72.42052792469646,-265.28443916027845,-74.78946534922443,-252.12856289870157
-328.1860296939429,-351.4667439561605,-336.4146225703344,-361.8630981418153
-65.02696665824026,-195.51537254187696,-65.6788412461089,-197.22955593077822
-3316.3212852998504,-3255.117733675538,-3015.1549190908636,-2965.399992093322
-9152.603485268628,-8224.641634003154,-10911.369202661812,-9567.558547165534
-5808.91431254575,-6000.970083204143,-6634.077945288176,-6962.466847862515
-9445.057645048553,-9988.743306326336,-8287.154708749113,-8707.589339692628
-671.9726617493914,-713.7250932606188,-638.5903459046745,-674.8624778782677
-82.34592794970183,-94.31441392976386,-79.08887123567715,-90.16703678556348
-5525.701242368589,-5877.881331453978,-4928.990491113716,-5210.0390126657485
-10513.493435427874,-11085.553074294303,-9019.38479162248,-9417.491604972143
-9625.20642796355,-9204.569856844693,-11391.281377725898,-10712.511851984906
-3152.5277371027078,-3248.488026854697,-2948.5477988723596,-3042.0074838591695
-2452.1398288102864,-2506.8247294420325,-2256.4816737085084,-2295.0478905284212
-16754.948693538918,-17630.57013923759,-14287.11434857831,-14982.107585503363
-1881.765431093441,-2014.1949452903518,-2020.749843124095,-2188.0646774280217
-12268.938333454234,-12510.64452950108,-15023.611853967339,-15529.838422941337
-8121.326234589576,-8636.056377966726,-9509.942973088533,-10273.41839885035
-19963.79692029454,-20612.51932884316,-26306.11962427097,-27199.047138741626
-3531.602173674165,-3457.4148079259894,-3885.0599529583733,-3781.83537044599
-3744.6689904786185,-4611.764026676029,-3374.2070022199696,-4042.678854406434
-73.57503723437287,-170.27675314673593,-91.1283085911724,-184.77604267208756
-5395.9692724739825,-5472.929019011211,-4796.197476126863,-4858.373675403541
-232.29447400320876,-470.9575576135076,-240.99880122191473,-497.3012104860221
-6450.56752091757,-6755.110596145837,-7411.415513333644,-7817.008363604426
-60.613475482439405,-129.787755629029,-52.86596910042728,-118.34280009648998
-894.3790005140492,-873.2013348420081,-964.8159640816654,-949.6038727320399
-1782.4117318014432,-1667.6995671909428,-1921.6957631971225,-1790.2587410946617
-18396.258722610757,-19983.560177663243,-15354.951283273067,-16376.981265131019
-1152.6506265862206,-1551.9474633580774,-1219.507836804405,-1684.1333712622159
-16137.19714962396,-16289.816987413964,-20707.53696214015,-20985.08266981932
-53222.90748953021,-53670.38139274322,-39578.53495013318,-40012.37601254536
-40421.379139139426,-39210.53417536625,-62041.11859103619,-59144.4913195375
-69203.92444998195,-72792.14236401042,-49663.58760602653,-51544.74977841487
-8901.066054217918,-8593.56804319085,-10373.61548569247,-9978.358392868846
-10774.538312389925,-10688.019725125925,-13020.342049037283,-13015.870105851425
-20888.995843368757,-20427.5312495485,-27647.812045283932,-26702.055232773066
-1162.3439270851263,-1205.427624112883,-1114.102344107694,-1156.4991351151507
-21590.468059864754,-22208.000263283888,-17525.42028746628,-17866.23670231925
-506.41889564871633,-578.0810073726673,-520.6090355143366,-591.2700978523552
-1083.1639511291442,-1262.1821629786186,-1002.3040156144485,-1161.761844720244
-64531.989521479336,-63418.558878913194,-47124.92139906379,-46229.84675827269
-25261.48167637686,-24063.209474503743,-20180.298650407938,-19410.496761146926
-33437.80065140886,-33591.88159224433,-48703.63400259238,-49320.32402514161
-10817.676849031244,-11651.229010705836,-9274.270254357483,-9790.565953124133
-4649.154990653634,-4617.646551691206,-4251.569564679186,-4202.132087007135
-30091.399164826267,-30061.095570943173,-42672.206539954444,-42561.47303271822
-1285.6866427683744,-1249.5905617629587,-1350.1063577811076,-1319.1068837091107
-49031.64925475565,-44186.149723645256,-36768.405012713185,-34356.17617931818
-9160.285967043732,-9117.647111853563,-7963.877533192963,-7932.469956003558
-2304.9839850904195,-2052.192190753139,-2514.994313575582,-2219.7420495281385
-1281.017313993294,-1416.4872943863327,-1218.6275319524107,-1333.6453998193101
-4977.326148561608,-4993.697432757376,-4419.297932233136,-4414.782503719527
-42331.08793991632,-39719.13256066312,-32619.51849200087,-30963.367834023782
-6734.1848158853545,-6184.942577369078,-5854.073869767436,-5378.987081217351
-10856.170679142453,-11420.662235617086,-13113.69115758483,-14080.330816443795
-11818.424261854938,-11808.66863420846,-14385.57898993663,-14455.42758074121
-27196.84601201944,-28083.902956025813,-37422.24096773429,-38943.734427431766
-18433.690822772347,-18697.95644767682,-23658.53463272434,-24075.547938421892
-12495.513965649698,-12917.375092274806,-10583.24658944161,-10771.826749192163
-27475.076648506652,-26956.951742638375,-22158.574494999666,-21698.38286286872
-14648.263170110677,-14506.10046438584,-18129.983425352915,-17939.267859682226
-4518.476073696398,-4559.37524001463,-4080.552468940771,-4094.4235454535724
-382.16370361529783,-420.00882496652247,-367.58275134981005,-408.39934444963404
-940.4721179662429,-974.7208562474623,-973.8939053578864,-1030.7868601685886
-763.7974808059905,-796.6266167341754,-834.0420031860909,-874.3989697497533
-4956.993823547048,-5442.088235171443,-4467.852714298757,-4842.3011214718235
-500.8463009912698,-363.8023195580782,-441.7414826185347,-322.00532697109605
-13235.924638388648,-13612.553950754398,-16123.873181983678,-16696.162652333016
-1330.9625490289693,-1268.5479537186818,-1376.3668948818474,-1299.801508527983
-5394.941520593104,-5162.241840490977,-6135.219684260674,-5844.232209644283
-6115.665399210997,-6203.490515067575,-5336.76537778577,-5437.389484956511
-20137.607683853443,-19743.48704719092,-26345.743251621167,-25639.305946826833
-2019.9929992758741,-1989.1261045541391,-2223.3730422843737,-2190.9917987442586
-822.6892529273003,-922.5261856686203,-855.3173274176793,-967.7756497144576
-2779.637336207999,-2242.3993425216977,-2990.2702172701047,-2367.2414990109414
-19867.738923307283,-20491.07692046874,-25660.197852502104,-26902.157954778482
-84199.57050420983,-86598.25387897002,-58850.867928958905,-59469.49230924054
-47604.52383685129,-45319.60707106191,-36067.50564952739,-35043.619652722686
-55.80089044195457,-139.28742567860183,-60.58423973892479,-149.7780713305163
-27890.319347862795,-27241.230698609572,-38962.3063785318,-37655.82536888439
-6715.0538784657,-7240.096856590536,-7727.121900540611,-8509.363102181305
-871.1093724203745,-1009.6129973693121,-926.2888746668079,-1083.9932904419634
-13964.325351337293,-14230.135655361035,-17243.1274255974,-17696.110971339353
-128617.55734181844,-134138.57066204984,-84675.17059608645,-86875.69061796599
-51342.078841612376,-52966.53310133007,-38419.722166668435,-39517.70644544942
-26589.737901618668,-26528.76221723379,-36447.005650210616,-36619.076237359994
-1636.6806362542916,-1600.6349040487146,-1538.0815583968924,-1494.1987423659684
-7072.457404836069,-7274.881532288909,-8191.073524417233,-8458.609228516569
-1191.9917942152008,-1155.7624638245848,-1118.376115782848,-1078.7603358837146
-658.7248745998627,-690.3284365593357,-700.1050620386337,-735.9399021648285
